energy,n,m,edges,weights,graph_type
20.99999999999995,12,60,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (1, 2), (1, 3), (1, 4), (1, 5), (1, 7), (1, 9), (1, 10), (2, 3), (2, 4), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 11), (4, 5), (4, 6), (4, 7), (4, 8), (4, 10), (4, 11), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (6, 7), (6, 8), (6, 9), (6, 10), (6, 11), (7, 8), (7, 9), (7, 10), (7, 11), (8, 9), (8, 10), (8, 11), (9, 10), (9, 11), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
20.99999999999997,12,60,"[(0, 1), (0, 2), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 9), (1, 10), (1, 11), (2, 3), (2, 4), (2, 5), (2, 6), (2, 8), (2, 9), (2, 10), (2, 11), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (4, 11), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (6, 7), (6, 8), (6, 9), (6, 10), (6, 11), (7, 8), (7, 9), (7, 10), (7, 11), (8, 9), (8, 10), (8, 11), (9, 10), (9, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
20.999999999999993,12,60,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (1, 2), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 10), (1, 11), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 11), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 11), (4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (4, 11), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (6, 7), (6, 8), (6, 9), (6, 10), (6, 11), (7, 8), (7, 9), (7, 10), (7, 11), (8, 9), (8, 10), (8, 11), (9, 10), (9, 11), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
9.910592941917166,13,16,"[(0, 4), (0, 6), (0, 8), (1, 5), (1, 7), (1, 8), (2, 12), (3, 4), (3, 11), (4, 5), (4, 8), (5, 11), (7, 9), (9, 11), (10, 11), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
20.999999999999908,12,60,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 8), (0, 9), (0, 10), (0, 11), (1, 2), (1, 3), (1, 4), (1, 5), (1, 7), (1, 8), (1, 10), (1, 11), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (3, 4), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (3, 11), (4, 5), (4, 6), (4, 7), (4, 8), (4, 10), (4, 11), (5, 6), (5, 7), (5, 8), (5, 9), (5, 11), (6, 7), (6, 8), (6, 9), (6, 10), (6, 11), (7, 8), (7, 9), (7, 10), (7, 11), (8, 9), (8, 10), (8, 11), (9, 10), (9, 11), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
10.039327777594789,13,18,"[(0, 4), (0, 5), (0, 8), (0, 10), (1, 8), (1, 10), (1, 11), (2, 6), (2, 11), (3, 12), (5, 6), (5, 10), (5, 12), (6, 8), (6, 10), (7, 12), (8, 10), (9, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
13.167097006447653,13,25,"[(0, 2), (0, 6), (0, 7), (0, 11), (0, 12), (1, 2), (1, 6), (1, 9), (1, 10), (1, 12), (2, 4), (2, 11), (3, 7), (3, 8), (3, 11), (4, 7), (4, 9), (5, 10), (6, 8), (6, 10), (7, 9), (7, 10), (9, 10), (9, 11), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
10.762747478626165,13,19,"[(0, 6), (0, 12), (1, 5), (1, 6), (2, 5), (2, 7), (2, 8), (2, 12), (3, 6), (3, 7), (3, 10), (4, 6), (4, 8), (5, 10), (6, 8), (7, 12), (8, 9), (9, 10), (9, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
13.110317837391362,13,25,"[(0, 1), (0, 4), (0, 7), (0, 9), (0, 11), (0, 12), (1, 4), (1, 5), (2, 4), (2, 5), (3, 4), (3, 5), (3, 12), (4, 9), (4, 11), (5, 6), (5, 10), (5, 11), (6, 8), (7, 8), (7, 9), (7, 10), (7, 12), (8, 9), (9, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
14.37660855885798,13,30,"[(0, 1), (0, 6), (0, 10), (1, 5), (1, 7), (1, 10), (1, 11), (1, 12), (2, 4), (2, 5), (2, 10), (3, 8), (3, 10), (3, 11), (4, 6), (4, 7), (4, 8), (4, 10), (4, 11), (5, 6), (5, 7), (5, 11), (6, 7), (6, 8), (6, 10), (8, 9), (8, 10), (8, 12), (9, 12), (10, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
16.666298415207223,13,36,"[(0, 1), (0, 4), (0, 6), (0, 9), (0, 10), (0, 11), (1, 2), (1, 4), (1, 7), (1, 9), (1, 10), (1, 11), (2, 3), (2, 4), (2, 5), (2, 7), (2, 9), (2, 12), (3, 4), (3, 7), (3, 9), (3, 11), (4, 9), (4, 11), (5, 6), (5, 7), (5, 10), (7, 8), (7, 9), (7, 11), (8, 10), (8, 11), (9, 10), (9, 12), (10, 12), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
13.879561789913794,13,27,"[(0, 2), (0, 3), (0, 5), (0, 6), (0, 8), (0, 10), (1, 2), (1, 4), (1, 6), (1, 7), (2, 10), (3, 4), (3, 10), (4, 5), (5, 7), (5, 11), (6, 7), (6, 8), (6, 9), (7, 9), (7, 10), (8, 9), (8, 12), (9, 11), (9, 12), (10, 11), (10, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
15.076861646252672,13,32,"[(0, 2), (0, 4), (0, 12), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 8), (1, 11), (1, 12), (2, 4), (2, 8), (2, 9), (2, 12), (3, 4), (3, 5), (3, 6), (3, 7), (3, 9), (4, 8), (4, 9), (5, 10), (6, 7), (6, 8), (6, 11), (7, 9), (8, 9), (8, 12), (9, 10), (10, 12), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
16.71878962429656,13,36,"[(0, 6), (0, 7), (0, 8), (0, 9), (1, 2), (1, 3), (1, 6), (1, 7), (1, 9), (1, 10), (2, 6), (2, 7), (2, 8), (2, 12), (3, 5), (3, 8), (3, 9), (3, 12), (4, 5), (4, 6), (4, 10), (5, 6), (5, 7), (5, 9), (5, 11), (5, 12), (6, 8), (6, 9), (6, 11), (7, 9), (7, 10), (8, 10), (9, 12), (10, 11), (10, 12), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
18.623740320376694,13,45,"[(0, 1), (0, 2), (0, 3), (0, 6), (0, 8), (0, 10), (1, 4), (1, 5), (1, 10), (1, 11), (1, 12), (2, 3), (2, 4), (2, 5), (2, 8), (2, 9), (2, 10), (2, 12), (3, 4), (3, 5), (3, 7), (3, 9), (3, 10), (3, 11), (3, 12), (4, 5), (4, 10), (4, 11), (4, 12), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (6, 7), (6, 8), (6, 10), (7, 9), (7, 10), (7, 11), (7, 12), (8, 12), (10, 11), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
19.284315000384147,13,47,"[(0, 2), (0, 5), (0, 6), (0, 7), (0, 8), (0, 12), (1, 2), (1, 8), (1, 9), (1, 12), (2, 3), (2, 4), (2, 5), (2, 7), (2, 8), (2, 10), (3, 7), (3, 8), (3, 11), (4, 7), (4, 9), (4, 10), (4, 11), (4, 12), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (6, 7), (6, 9), (6, 10), (6, 11), (6, 12), (7, 10), (7, 11), (7, 12), (8, 9), (8, 10), (8, 11), (8, 12), (9, 10), (9, 11), (9, 12), (10, 11), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
20.804376774029762,13,53,"[(0, 2), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 11), (0, 12), (1, 2), (1, 3), (1, 4), (1, 7), (1, 8), (1, 9), (1, 11), (1, 12), (2, 4), (2, 6), (2, 7), (2, 10), (2, 11), (2, 12), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 10), (3, 11), (3, 12), (4, 6), (4, 7), (4, 8), (4, 10), (4, 11), (5, 8), (5, 9), (5, 11), (5, 12), (6, 7), (6, 8), (6, 9), (7, 8), (7, 10), (7, 11), (7, 12), (8, 9), (8, 11), (9, 10), (10, 11), (10, 12), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
8.879584329744322,13,13,"[(0, 3), (0, 6), (1, 4), (1, 12), (2, 4), (2, 11), (3, 8), (5, 7), (5, 11), (6, 10), (7, 9), (8, 9), (10, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
21.03959303328879,13,55,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (0, 11), (0, 12), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11), (2, 4), (2, 6), (2, 7), (2, 9), (2, 11), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (4, 5), (4, 7), (4, 8), (4, 10), (5, 6), (5, 8), (5, 10), (5, 12), (6, 7), (6, 8), (6, 9), (6, 10), (6, 11), (6, 12), (7, 8), (7, 10), (7, 12), (8, 9), (8, 10), (8, 11), (9, 11), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
13.891914527806765,13,26,"[(0, 1), (0, 4), (0, 5), (0, 6), (1, 4), (1, 7), (1, 11), (2, 5), (2, 6), (2, 7), (2, 9), (3, 4), (3, 7), (3, 10), (3, 11), (4, 9), (5, 11), (5, 12), (6, 8), (6, 10), (7, 12), (8, 9), (8, 10), (8, 12), (9, 10), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
21.02721854243792,13,52,"[(0, 1), (0, 2), (0, 4), (0, 5), (0, 7), (0, 8), (0, 11), (0, 12), (1, 2), (1, 3), (1, 4), (1, 7), (1, 8), (1, 10), (1, 11), (2, 3), (2, 5), (2, 6), (2, 7), (2, 8), (2, 12), (3, 4), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (4, 5), (4, 6), (4, 10), (4, 11), (4, 12), (5, 6), (5, 9), (5, 10), (5, 11), (5, 12), (6, 7), (6, 8), (6, 9), (6, 11), (6, 12), (7, 8), (7, 9), (7, 10), (7, 11), (8, 9), (8, 10), (9, 10), (9, 11), (9, 12), (10, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
17.010355754927986,13,39,"[(0, 5), (0, 6), (0, 7), (0, 10), (0, 11), (0, 12), (1, 2), (1, 3), (1, 4), (1, 7), (1, 8), (1, 12), (2, 3), (2, 4), (2, 5), (2, 8), (2, 12), (3, 6), (3, 10), (3, 11), (3, 12), (4, 5), (4, 7), (4, 8), (4, 9), (5, 6), (5, 8), (5, 9), (6, 8), (6, 9), (6, 10), (7, 10), (7, 11), (7, 12), (8, 9), (9, 10), (9, 11), (10, 11), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
11.610912791468744,13,22,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 7), (0, 8), (0, 9), (1, 3), (1, 5), (1, 11), (2, 7), (3, 4), (3, 8), (4, 5), (4, 6), (4, 12), (7, 9), (7, 10), (9, 10), (10, 11), (10, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
7.284843103399604,13,12,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 8), (1, 9), (2, 6), (3, 5), (3, 7), (3, 10), (3, 11), (3, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
13.759508552686874,13,30,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 8), (0, 9), (0, 10), (1, 4), (1, 6), (1, 7), (1, 10), (1, 11), (1, 12), (2, 9), (3, 4), (3, 5), (3, 6), (3, 8), (3, 9), (4, 5), (4, 7), (4, 8), (4, 10), (4, 11), (4, 12), (5, 6), (6, 7), (7, 11), (10, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
8.879584329744294,13,13,"[(0, 1), (0, 12), (1, 2), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
8.753322844535852,13,13,"[(0, 1), (0, 12), (1, 3), (2, 3), (3, 4), (4, 5), (5, 6), (6, 12), (7, 8), (7, 11), (8, 12), (9, 12), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
16.071664549483387,13,36,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 9), (0, 11), (0, 12), (1, 5), (1, 6), (1, 8), (1, 10), (1, 12), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (3, 9), (4, 5), (4, 6), (4, 7), (4, 11), (5, 8), (5, 10), (5, 11), (6, 7), (6, 9), (6, 10), (6, 11), (7, 8), (7, 12), (8, 10), (9, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
17.01943051345238,13,40,"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (1, 6), (1, 8), (1, 11), (2, 7), (3, 6), (3, 9), (3, 11), (4, 6), (4, 7), (4, 8), (5, 6), (5, 7), (5, 9), (5, 10), (6, 7), (6, 8), (6, 10), (6, 12), (7, 8), (7, 9), (7, 10), (7, 11), (7, 12), (8, 9), (8, 10), (8, 12), (9, 10), (9, 11), (10, 11), (10, 12), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
8.956532419389795,13,13,"[(0, 1), (0, 12), (1, 3), (1, 8), (2, 12), (3, 4), (3, 11), (4, 6), (5, 11), (6, 7), (7, 8), (9, 10), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
8.169918670585833,13,13,"[(0, 1), (0, 7), (0, 8), (2, 3), (2, 10), (2, 12), (4, 11), (5, 7), (6, 7), (7, 9), (9, 10), (9, 11), (10, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
12.78332774352378,13,26,"[(0, 1), (0, 2), (0, 11), (0, 12), (1, 2), (1, 3), (1, 7), (1, 12), (2, 3), (2, 4), (3, 4), (3, 5), (4, 5), (4, 6), (5, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (8, 10), (9, 10), (9, 11), (10, 11), (10, 12), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
13.033079084544617,13,26,"[(0, 1), (0, 2), (0, 7), (0, 12), (1, 3), (1, 5), (1, 6), (1, 7), (2, 3), (2, 4), (2, 6), (2, 12), (3, 4), (3, 5), (4, 5), (4, 6), (5, 10), (6, 9), (6, 10), (7, 11), (7, 12), (8, 10), (8, 11), (9, 11), (10, 11), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
13.144970185719982,13,26,"[(0, 1), (0, 6), (0, 10), (0, 11), (0, 12), (1, 2), (1, 3), (1, 12), (2, 4), (2, 9), (3, 4), (3, 5), (4, 5), (4, 6), (5, 6), (5, 10), (6, 7), (6, 8), (7, 9), (8, 9), (8, 10), (9, 10), (9, 11), (10, 11), (10, 12), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
13.581945183541352,13,26,"[(0, 5), (0, 6), (1, 4), (1, 8), (1, 12), (2, 3), (2, 4), (2, 11), (2, 12), (3, 5), (3, 6), (3, 9), (4, 6), (4, 7), (4, 8), (4, 9), (5, 6), (5, 7), (5, 10), (6, 7), (6, 9), (7, 8), (7, 11), (8, 10), (9, 10), (9, 11)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
16.968740474636792,13,39,"[(0, 1), (0, 2), (0, 7), (0, 10), (0, 11), (0, 12), (1, 2), (1, 5), (1, 7), (1, 10), (1, 11), (2, 3), (2, 4), (2, 5), (2, 12), (3, 5), (3, 11), (3, 12), (4, 5), (4, 6), (4, 7), (5, 6), (5, 7), (5, 8), (6, 7), (6, 8), (6, 9), (7, 9), (7, 10), (8, 9), (8, 10), (8, 11), (8, 12), (9, 10), (9, 11), (9, 12), (10, 11), (10, 12), (11, 12)]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",hog
